NHC  06L FLORENCE  20180905 0600 211N 0443W 305 046 0976 1011 0278 46 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 260N  535W 0028 0028 0019 0028 
NHC  06L FLORENCE  20180905 0600 211N 0443W 305 046 0976 1011 0278 46 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 260N  535W 0028 0028 0019 0028 
NHC  06L FLORENCE  20180905 0600 211N 0443W 305 046 0976 1011 0278 46 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 260N  535W 0028 0028 0019 0028 
NHC  06L FLORENCE  20180905 1200 217N 0452W 310 057 0961 1012 0222 54 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 256N  541W 0028 0028 0019 0028 
NHC  06L FLORENCE  20180905 1800 224N 0462W 305 057 0953 1012 0222 59 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 257N  547W 0028 0028 0019 0028 
NHC  06L FLORENCE  20180906 0000 231N 0469W 315 057 0953 1012 0222 59 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 260N  553W 0028 0028 0019 0028 
NHC  06L FLORENCE  20180906 0000 231N 0469W 315 057 0953 1012 0222 59 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 260N  553W 0028 0028 0019 0028 
NHC  06L FLORENCE  20180906 0600 238N 0476W 315 051 0964 1013 0222 51 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 261N  557W 0028 0028 0019 0028 
NHC  06L FLORENCE  20180906 0600 238N 0476W 315 051 0964 1013 0222 51 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 261N  557W 0028 0028 0019 0028 
NHC  06L FLORENCE  20180906 1200 244N 0482W 315 046 0975 1015 0241 46 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 261N  561W 0028 0028 0019 0028 
NHC  06L FLORENCE  20180906 1800 248N 0492W 305 046 0985 1015 0241 39 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 263N  564W 0028 0028 -999 0028 
NHC  06L FLORENCE  20180906 1800 248N 0492W 305 046 0985 1015 0241 39 028 0148 0093 0056 0148 D 0056 0056 0037 0056 72 263N  564W 0028 0028 -999 0028 
NHC  06L FLORENCE  20180907 0000 250N 0498W 290 036 0994 1014 0241 31 037 0148 0093 0056 0148 D 0056 0056 0019 0037 72 264N  571W -999 -999 -999 -999 
NHC  06L FLORENCE  20180907 0000 250N 0498W 290 036 0994 1014 0241 31 037 0148 0093 0056 0148 D 0056 0056 0019 0037 72 264N  571W -999 -999 -999 -999 
NHC  06L FLORENCE  20180907 0000 250N 0498W 290 036 0994 1014 0241 31 037 0148 0093 0056 0148 D 0056 0056 0019 0037 72 264N  571W -999 -999 -999 -999 
NHC  06L FLORENCE  20180907 0000 250N 0495W 290 031 0993 1014 0241 31 028 0185 0093 0056 0167 D 0037 0037 0019 0074 72 264N  571W -999 -999 -999 -999 
NHC  06L FLORENCE  20180907 0600 251N 0504W 275 031 0996 1014 0241 28 028 0222 0093 0056 0185 M 0093 0037 -999 0074 72 261N  573W -999 -999 -999 -999 
NHC  06L FLORENCE  20180907 0600 251N 0504W 275 031 0996 1014 0241 28 028 0222 0093 0056 0185 M 0093 0037 -999 0074 72 261N  573W -999 -999 -999 -999 
NHC  06L FLORENCE  20180907 1200 250N 0514W 270 041 0996 1014 0241 28 028 0222 0093 0056 0185 M 0093 0037 -999 0074 72 262N  583W -999 -999 -999 -999 
